waterfront,view,condition,borrar,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
0,0,2,27209,0,2,0,0,0,200,0,0,0,0,0,0,18294,21981,284,0,7482323.838715361
0,0,3,888,15081,3,264,4718,1980,0,5,1945,1546,2655,0,4281,16750,716,5271,4329,612253.0729904181
0,0,2,16209,11112,3,75,2843,13510,0,5,3361,0,2683,0,4009,8197,8978,1979,13054,230000.0
0,0,2,5605,15071,5,419,12383,13388,0,5,5068,5734,4480,0,3707,10130,7257,8268,13759,471717.35581763776
0,0,2,3088,11341,4,419,8289,2990,49,6,8015,0,6000,0,2602,19277,4040,3774,1734,581292.9399244973
0,0,2,9839,2950,6,785,12034,7044,49,5,12151,0,4252,0,4078,8961,8719,3804,7432,295161.70020633197
0,0,2,17994,13365,3,419,14476,22421,49,7,11733,1944,4480,0,3774,24298,3228,10399,22498,933610.0617429456
0,0,2,13554,15344,4,419,15749,20880,49,7,14894,0,6132,0,715,27323,12593,13279,20518,771934.4906216662
0,0,2,23260,8245,3,75,9460,3040,49,5,4289,3042,1941,0,3052,20161,3052,3894,2454,575000.0
0,3,3,27165,91,10,1144,18010,24871,185,11,16171,6981,6424,0,831,4998,21446,15161,19195,7700000.0
0,3,2,3446,5985,3,419,16144,20840,49,9,12254,2177,4480,0,4281,22629,251,13887,21168,2299795.512902407
0,0,2,26966,3798,4,419,10447,6576,49,5,10627,0,6324,0,1573,23938,17877,10858,3590,550000.0
0,3,3,27242,16774,10,1144,18010,24871,146,11,16171,6981,6762,0,3852,19,22052,15161,584,7700000.0
0,0,3,15494,773,2,264,9160,4567,0,5,2570,5062,457,0,3010,16831,4003,4591,3465,593975.257645567
0,0,2,16944,10328,3,75,4773,5443,0,5,4836,0,2066,0,2879,20214,6749,3894,5275,640907.3104898414
0,0,2,8217,7355,3,419,7763,2650,49,7,7186,0,5648,0,2517,18686,4487,6496,2793,799000.9133994863
0,0,2,3692,4571,4,419,4420,7494,49,5,4497,0,5810,0,161,2245,8021,4883,6609,241821.9854890029
0,0,2,23674,3715,3,419,7062,5591,49,5,7322,0,5928,0,580,103,19476,5607,7511,237271.09985274865
0,0,3,15324,2598,3,360,14733,22092,0,7,11516,2459,3952,0,0,5887,5561,10286,22153,631289.280651431
0,0,2,25880,0,4,360,16298,20873,49,8,15445,0,3755,145,2006,16010,12181,14900,22040,1493225.3387469323
0,0,2,17288,773,3,264,6587,15523,0,5,1469,3878,3551,0,4230,7053,7020,4820,16359,282355.464767516
0,0,3,4469,4018,4,264,8177,10139,0,5,3361,3562,2528,0,3757,9193,3228,1696,6718,320000.0
0,0,2,22662,10477,2,264,4810,7636,0,5,2501,1272,2655,0,3238,16908,7978,2118,6688,570000.0
0,0,2,22970,8328,3,264,4240,1817,49,5,4289,0,4315,0,4281,17997,1118,4157,1517,464735.8993037271
0,0,3,24105,8585,3,75,9964,3290,49,5,5923,2841,132,0,3238,16219,6150,2160,611,532743.730809452
0,0,4,11926,13510,4,264,8295,2131,16,5,3298,3449,531,0,2517,21834,1642,4006,2451,513537.3317942673
0,0,2,15500,13259,4,506,11050,19192,0,6,4060,5382,3628,0,1348,11334,16279,10530,16671,605554.768180921
0,0,2,7299,4224,4,506,17127,15043,49,8,15762,0,6292,0,1573,10360,21197,14611,16135,869935.2878952114
0,0,3,2534,6422,3,419,11039,22940,49,6,11219,0,4895,0,1861,5173,14110,6752,22545,374335.19180779805
0,0,2,21870,5991,4,419,12122,13017,49,7,12222,0,4895,0,420,1082,6843,13639,12222,360000.0
0,0,2,10573,4190,3,419,10566,18066,0,6,5749,3020,6000,0,2389,8185,17692,6260,13425,445735.3389047001
0,0,2,5855,16236,2,75,4723,13394,49,5,4895,0,1478,0,3462,25706,6108,5213,10717,390000.0
0,0,2,15150,14419,4,419,10598,9392,49,6,10738,0,4960,0,1285,4165,12438,9186,9408,335700.10465410847
0,0,2,15821,10107,3,419,2778,88,86,6,3180,0,6067,0,2654,22704,2297,1475,83,390000.0
0,0,2,466,16469,4,309,12832,17404,0,5,5304,5332,3107,0,4129,10171,6730,9245,10429,550996.0587780994
0,0,2,758,4461,4,419,10695,9408,49,7,10437,0,5655,0,1573,4014,15859,6919,9730,390000.0
0,0,3,7777,1334,4,506,16342,23286,49,9,15367,0,5009,0,1209,3492,14430,10064,23667,690933.8749311825
0,0,3,7821,2384,2,75,2144,3783,0,5,2623,0,2313,0,3089,21506,901,1137,3059,463872.6104089647
0,0,2,2225,5792,4,419,8882,8037,49,6,8392,0,5642,0,1716,5742,12157,8317,8189,333612.28589029657
0,0,2,25613,4753,3,75,5215,11946,0,5,5407,0,2369,0,1209,21341,14009,4217,13005,450000.0
0,0,3,4941,1422,3,419,7121,22559,0,6,7363,0,5504,0,1573,3461,17247,14134,23295,369924.25872856687
0,0,2,17282,11122,3,264,5678,9839,0,5,3131,1774,3808,0,1285,20534,12651,5195,7371,528873.6212700441
0,0,3,3242,16084,3,206,844,17525,0,5,1130,0,4427,0,715,3007,5658,2036,17386,201385.66130504137
0,0,2,19625,15081,4,360,12016,5764,49,5,12076,0,5349,0,1496,3868,13973,8691,4296,280000.0
0,0,2,14603,3143,4,419,6514,8387,49,6,6419,0,4070,0,2150,12362,10551,7663,10385,450000.0
0,0,2,3257,10068,4,419,14469,6413,49,6,13755,0,6646,0,1285,2640,15897,10705,6234,475177.6016186671
0,0,2,12666,10283,5,419,10217,17179,49,6,10260,0,4914,0,1797,5737,13281,10744,10032,399962.0595321097
0,0,3,11329,13607,3,264,3618,11887,0,5,3777,0,3990,0,193,18608,11042,5271,12686,530878.924018844
0,0,2,5643,5327,2,75,747,3780,0,4,1026,0,1194,0,3010,13361,5163,2455,3207,149696.03801932573
0,0,2,23976,12599,4,419,6190,10748,0,4,6011,0,2376,0,3445,14650,2621,3306,12846,365000.0
0,0,2,3755,12965,3,419,15283,21781,16,5,14571,0,3198,208,2207,25014,17573,9862,20507,820816.8704249013
0,3,3,27242,13117,10,1144,18010,24871,200,11,16171,6981,6762,893,4281,50,22052,15161,0,7700000.0
0,0,3,22193,369,5,674,15755,17920,49,7,11220,3124,3628,0,4009,21787,3202,13040,16381,1044643.0884621012
0,0,3,26173,15779,4,419,6420,14673,0,5,1921,2855,4124,0,715,2688,6014,3191,16800,295554.03171972116
0,0,2,14831,10432,4,464,15556,21103,0,7,7982,6146,4364,0,297,16366,15315,10257,21573,770895.8511229033
0,0,2,4673,1033,6,674,17418,24159,0,7,14028,6424,4842,0,1928,26045,16645,8592,23780,697101.4274254662
0,0,2,23710,8861,4,506,15232,5749,49,6,9145,5076,6000,0,3238,14607,4518,8869,9309,699940.4041833701
0,0,2,9065,3992,4,419,6587,2195,49,6,6400,0,6026,0,1928,5902,13484,5881,2846,324032.2563761532
0,0,2,19290,2031,2,419,3779,8719,16,5,3706,0,2203,0,3588,9010,6347,1481,6901,310000.0
0,0,2,9705,3842,3,264,2104,12004,0,5,2593,0,4252,0,1573,5145,12728,3114,11411,233518.5948895769
0,0,3,4472,6024,3,264,7855,18995,49,6,7596,0,3696,0,1650,4360,13857,4715,19404,318172.7031204315
0,0,3,9611,1921,3,206,6420,14359,0,5,3016,2463,4185,0,2312,5617,1600,4415,14943,225265.903281402
0,0,2,2718,4113,3,419,11401,9931,49,7,11465,0,5480,0,637,25925,9882,9943,13254,535266.9312660728
0,0,2,23647,6164,2,75,1118,2815,0,5,1371,0,1436,0,2430,20459,4987,4715,1761,307597.001582808
0,0,3,8218,13302,4,419,9851,15481,49,7,10069,0,4364,0,252,16401,11244,10736,17745,670508.2815237227
0,0,2,18901,14485,2,206,5620,5446,0,5,5727,0,4510,0,3535,14868,3228,3000,4470,461717.04075112886
0,0,2,19548,15142,4,419,12844,16093,49,5,12736,0,6067,0,4051,7336,5341,7510,18851,410095.3690660456
0,0,3,15282,5486,3,309,6538,13393,0,6,6936,0,3755,0,57,14975,15167,8724,13515,610457.386390491
0,0,2,24775,4879,5,419,6584,11904,49,6,6059,0,4946,0,0,1416,7513,7444,10254,219964.98025325063
0,0,2,4096,11196,4,419,11136,5627,49,6,11242,0,6646,0,4264,2919,6660,4628,6794,318350.5597532537
0,0,3,25050,1173,5,360,9024,18660,49,6,8960,0,3412,0,193,11682,17324,9959,20912,455000.0
0,0,2,6260,1118,4,206,5870,16911,0,5,5827,0,3161,0,4264,4766,7443,7782,16808,191649.96862444
0,0,2,17637,14954,2,69,919,13237,0,5,1237,0,2043,0,3891,6831,7024,4939,11690,84796.47789860431
0,3,3,27242,16744,10,1144,18010,24871,200,11,16171,6981,6762,0,4281,25981,22052,15161,11519,7700000.0
0,0,4,26283,13017,3,264,6041,3290,16,5,3461,2152,860,0,3010,19906,6014,4432,4016,654373.6392034213
0,0,2,5478,15399,4,309,11832,7082,49,6,12106,0,426,0,2468,18933,8113,11295,6015,1106712.832904975
0,0,3,3350,4353,3,75,5120,14742,0,5,4982,0,3041,0,1162,15438,8031,8907,13010,779978.9467951293
0,0,2,14728,0,6,0,0,56,0,0,0,0,0,0,0,27414,22052,12527,398,251389.66944877425
0,0,2,19350,14294,3,309,6190,3865,0,5,2570,1983,4252,0,3398,17284,743,4541,2669,610385.5872966656
0,0,2,17162,8209,3,360,8878,19431,49,6,8913,0,4480,0,2006,23982,14449,6725,19377,626625.1862370912
0,0,2,2904,9733,3,75,3931,1944,49,5,4239,0,975,0,2602,17466,2621,4181,1987,591680.447765027
0,0,3,5114,12617,3,75,3106,22700,0,5,1422,549,4016,0,2312,23164,15937,4770,22184,426316.46162566566
0,0,2,18162,6214,4,206,2896,5504,16,4,2379,0,1025,0,3164,11343,5716,2320,4950,201220.2612029568
0,0,2,3433,2296,4,360,10395,4523,0,6,3770,5052,3952,0,3315,23498,2077,8007,6450,610500.9577417189
0,0,2,1779,6649,3,429,14553,20035,0,6,6108,6415,4103,0,3891,7186,2694,11239,18914,517126.93779614125
0,0,2,26535,10932,4,419,13762,10139,49,7,13458,0,5420,0,1573,3714,19133,9288,10717,435457.3371489836
0,0,2,21334,14419,5,419,10987,15748,49,6,10735,0,5594,0,4264,7160,8564,308,20021,356886.41188885126
0,0,2,22977,3343,3,419,8385,6697,49,5,8233,0,5700,0,2006,16767,19743,7741,6080,520000.0
0,2,2,24790,14556,4,506,17177,16861,49,8,13213,6259,6067,0,3588,20224,1314,12180,14425,1237321.210653409
0,0,2,20111,4461,3,75,2727,16784,0,5,2938,0,4364,0,715,1585,2744,2871,17736,227485.81200979656
0,0,2,18286,7685,4,75,7520,18804,49,5,7410,0,2765,0,1348,2467,20270,3428,19801,226631.5603258869
0,0,2,20119,11097,3,309,5264,15441,0,5,2206,1728,5009,0,3891,27288,5477,3303,13437,322447.5157829752
0,0,2,12568,9564,3,75,2963,19365,0,5,3407,0,3107,0,3238,9874,2843,3210,10708,262671.43043034186
0,0,2,1814,656,3,309,5068,1508,86,6,4949,0,6199,0,2430,23407,4518,2275,1631,427531.2507942751
0,0,2,18399,9786,3,309,5958,10495,0,5,5749,0,4895,0,1716,23348,18587,3894,11651,545207.2514654265
0,0,3,10763,15779,3,264,4650,21907,0,5,1977,1206,3696,0,0,1442,6680,5829,22410,254631.81818399727
0,4,2,15448,13806,4,619,16377,16090,49,8,10935,6157,5562,0,4175,6450,2973,11420,17765,774511.7972207982
0,0,3,24287,3461,4,419,11692,13588,0,5,4895,4965,4311,0,1209,3842,11822,5617,11519,350000.0
0,0,3,9344,15512,5,264,11575,6572,49,7,11871,0,785,0,3010,21726,6217,10053,10070,849019.2264326438
0,0,2,5429,14778,6,1139,17462,19410,49,8,15929,0,4343,0,525,22301,11266,12703,10389,1192641.086113762
0,0,2,12023,6754,2,75,1909,17290,0,4,2379,0,1801,0,3810,12691,3974,1952,18596,219905.27819092505
0,0,3,9809,5894,3,309,13868,21985,0,6,5304,6429,3333,0,3462,26168,1968,11975,19227,727876.6406712887
0,0,2,12376,188,4,419,8435,5246,49,6,8339,0,5402,0,1716,12026,20804,7024,5383,499226.8158684138
0,0,2,13617,8712,3,619,17052,20250,49,8,11494,6321,5009,0,580,11396,18032,12009,22673,976204.1875223878
0,0,2,3686,2953,4,506,8444,11028,49,5,8688,0,5231,0,2941,12274,67,4999,4975,590213.6958632938
0,0,2,27082,7595,5,569,12645,12239,0,6,6278,4397,909,0,2602,18648,5574,5213,2302,1192915.615075326
0,0,3,5910,2617,2,75,4315,5185,0,5,926,2401,1538,0,3010,22706,2077,4124,5423,449509.8171583323
0,0,2,27242,16774,10,1144,18010,24871,0,11,16171,0,6762,893,0,13758,22052,15161,24704,7700000.0
0,0,2,20956,3394,4,464,14864,8464,49,6,14215,0,6067,0,2135,11449,21198,12689,9730,650000.0
0,0,2,2867,12551,3,264,3983,22074,0,5,4060,0,3412,0,1348,24782,10952,3941,22238,280622.48927235376
0,0,2,4394,9351,3,360,14718,9617,0,6,6447,5644,4946,0,4281,19064,595,4579,9730,1041682.2576149888
0,0,4,22702,3946,4,506,14649,12949,0,6,10189,3923,426,0,2654,15706,4863,8043,7432,700000.0
0,0,2,27100,16738,3,293,4997,5913,0,5,2501,816,3211,0,3398,11592,7832,4512,8414,330000.0
0,0,2,20387,15147,3,75,5120,11099,0,5,5240,0,3696,0,3891,9433,4140,8231,16866,370000.0
0,0,2,16379,15344,3,264,4204,5446,0,5,4336,0,6000,0,1650,4688,18948,4466,5108,270000.0
0,0,3,5550,2363,5,464,13060,5417,49,6,13254,0,1247,0,3010,14515,3547,5885,5231,1437353.2164793403
0,0,2,21508,5398,4,419,16555,13254,49,7,15372,0,6646,0,4129,3590,6014,11027,14063,592405.4344790366
0,0,2,9209,16338,4,206,5678,11471,0,5,4063,602,2970,0,3461,8202,4452,5422,12243,299348.00340376573
0,0,4,4187,1002,5,309,9327,9299,0,5,3529,3923,2203,0,3535,8643,3332,2320,10527,351658.8947606332
0,0,2,4696,15546,2,264,3239,1555,86,6,3407,0,6547,0,2602,19076,4990,3436,2302,638401.200461741
0,3,3,543,16604,10,1144,18010,24871,0,11,16171,6981,93,893,0,166,19933,15161,17733,7700000.0
0,0,2,7087,4753,4,360,9630,21614,49,7,9488,0,4528,0,193,19130,18305,11701,21652,559953.4792943645
0,0,3,14968,9840,3,419,14683,22073,49,7,14223,0,4715,0,2558,21111,18903,10308,22119,759652.3111158209
0,0,2,7354,363,3,419,14905,17612,49,8,14297,0,6199,0,2069,25593,17581,7024,19836,767357.6355188779
0,0,2,2636,4798,4,75,7268,3342,16,5,6874,0,884,0,3238,16330,6140,3275,2845,562594.2297478846
0,0,3,19578,4290,2,75,395,21384,0,3,534,0,2043,0,3891,6702,4059,8423,19328,250000.0
0,0,2,13967,3078,4,419,10384,12049,49,7,10314,0,6143,0,3089,18866,2008,5379,3905,786474.8537231938
0,0,2,21343,256,5,419,10898,7664,49,5,10804,0,5663,0,2006,6378,10348,7663,5993,375000.0
0,0,2,20296,214,3,360,3618,4313,49,5,4022,0,5859,0,1229,4358,19722,4062,3826,256709.66829581617
0,0,2,10640,3447,2,75,812,5160,0,5,229,218,1965,0,3238,10548,2277,1137,6572,240000.0
0,0,2,516,10628,3,264,5863,4870,0,5,2196,2449,3696,0,4078,10126,9125,2514,2949,275207.1998767636
0,0,3,8292,4650,4,360,4101,10028,0,5,4299,0,2859,0,297,14965,17783,2036,12586,375000.0
0,0,3,18114,5659,3,75,2905,14167,0,5,3407,0,3412,0,0,2197,8166,3426,14382,215000.0
0,0,2,16535,15999,3,419,8171,6427,49,6,7841,0,6000,0,1402,3683,18216,9742,5101,301001.9403172911
0,0,2,26341,2035,3,206,3815,7360,0,5,3903,0,3755,0,2800,11296,2456,2516,7432,305000.0
0,0,2,16690,13758,3,419,11991,4935,49,7,11657,0,5420,0,1496,17102,14029,12783,3318,660290.4833895738
0,0,2,19297,5275,4,419,14193,9964,49,5,6119,6145,5928,0,0,1230,7132,7277,8154,280000.0
0,0,2,5225,6164,3,419,9001,6082,49,6,6774,530,2203,0,2602,17559,7021,9510,4647,1049441.5280790443
0,0,2,17922,239,3,75,3403,16943,0,4,1171,1388,1056,0,3891,9732,4309,3051,20883,247717.4807112193
0,0,2,25024,0,6,309,0,0,175,1,9692,0,0,893,0,503,22052,20,5104,7446765.960313203
0,0,3,17443,12921,4,264,12107,6737,49,5,12211,0,1531,0,3164,11599,1647,4591,6772,415000.0
0,0,2,15610,15512,3,309,6754,826,49,6,5267,1161,5955,0,1348,20384,18717,6025,1002,459316.6662896552
0,0,2,10155,5631,4,569,12052,8686,49,6,12052,0,3597,0,3010,12969,955,3526,11017,650000.0
0,0,2,16137,2587,5,895,16056,10699,49,6,15127,0,6067,0,1957,10278,21201,12162,7986,529137.9457331771
0,0,3,11571,2031,5,419,8177,2866,47,5,4772,1575,465,0,3398,19380,3599,5724,2756,577949.9168323083
0,0,2,20342,10662,4,75,10575,17808,0,5,3894,5324,3755,0,3835,7718,5740,4939,18111,349874.07558169804
0,0,2,23491,16000,3,419,8237,14185,0,6,7932,0,5928,0,1348,24621,17923,6517,16410,478540.3901566736
0,0,2,1255,14294,3,75,1739,15783,0,4,2084,0,3955,0,1412,8158,21232,580,15313,289985.86733436014
0,0,2,8075,8604,3,264,7973,5446,0,5,2809,3562,1198,0,3535,21130,3869,5467,2487,590029.6742500946
0,0,3,10989,11270,2,75,894,4480,0,5,1130,0,1477,0,3588,11024,1871,1403,6149,323118.4395433995
0,0,4,2117,2828,4,264,9521,17958,0,5,3777,4553,3314,0,2006,1604,13952,5319,15228,255000.0
0,0,2,11455,2312,3,419,11918,15340,49,5,12000,0,6320,0,1716,3127,17264,10581,8175,364500.3128776885
0,0,2,25650,4721,4,264,8714,17119,0,6,2570,4800,3107,0,3891,26811,7513,6930,19799,389287.3249761002
0,0,2,3917,4650,2,75,3036,17331,0,5,3131,0,2927,0,4009,27343,7398,2448,19703,296231.9773164115
0,0,3,10112,2815,5,309,6240,17677,0,5,5821,0,3041,0,775,15151,12651,4006,10717,540318.4525186066
0,0,4,5867,7284,4,419,11391,21847,0,5,4782,4686,2897,0,4009,7965,3785,3272,12729,482371.03431498207
0,0,2,7937,9754,4,360,9823,23928,16,7,9019,488,3260,0,4129,27239,7239,8043,23261,495735.30687197647
0,0,3,23141,12199,3,206,4146,18267,16,5,4289,0,3161,0,0,532,13708,1977,16018,162943.34100106513
0,0,2,7396,13179,3,360,8177,9765,49,6,7891,0,6000,0,0,2358,6916,5109,2999,238360.50146276044
0,0,3,14516,16019,4,264,7751,12087,49,5,7582,0,2430,0,4009,26070,4456,6022,12352,411777.8237105054
0,0,2,16696,9708,4,264,7911,18833,0,5,7654,0,5052,0,1285,4037,16600,7614,20747,355000.0
0,0,2,1810,8911,2,75,641,13772,0,4,785,0,3880,0,4009,26938,5496,4343,14388,247901.4505887673
0,0,2,19054,9126,3,464,11317,6244,49,6,10865,0,5175,0,715,25621,12293,7822,6154,528294.9009717685
0,0,3,2915,6464,2,75,848,4241,0,5,1144,0,2369,0,3588,11994,588,1437,5628,400371.2170628862
0,0,2,19384,13789,3,264,7072,19258,0,4,7044,0,2392,0,3774,25652,3760,2698,16603,323561.41605611844
0,0,2,21038,13079,3,419,11029,4555,49,7,11115,0,6358,0,1716,22465,19332,8336,5072,599349.2106552017
0,0,4,20570,1855,3,75,5548,10139,0,5,5712,0,2151,0,3774,24547,4846,1319,11200,385000.0
0,0,3,20461,15145,4,419,14800,22010,0,5,10999,3810,2539,0,1496,9265,12099,8395,21701,674694.4004754941
0,0,2,20069,4213,3,360,9458,22839,49,6,9404,0,3819,0,2069,7022,175,6437,23126,425065.5344920484
0,0,2,9706,13208,3,419,3991,20638,0,5,4060,0,4016,0,261,25450,21520,3526,22098,251087.6948203169
0,0,2,8568,983,3,419,11673,4672,49,7,11925,0,6199,0,3446,13666,1171,1619,7149,736120.979468654
0,0,2,17115,1632,2,360,4087,1107,49,6,4210,0,6230,0,2941,15962,7153,3526,347,565000.0
0,0,2,16775,13799,3,75,2841,14631,0,5,3182,0,3211,0,3774,24871,4947,4767,12341,257610.2715707927
0,0,3,23005,14793,6,75,8596,16298,16,5,8051,0,3161,0,420,1944,3008,4469,16243,260000.0
0,0,2,1911,7591,4,419,16325,23415,49,8,15201,0,5642,0,1285,15947,17611,12513,20833,852507.59482936
0,0,2,10405,3889,5,619,12376,9869,49,6,9462,2401,1237,0,4281,17967,753,5049,5807,759278.810366603
0,0,2,10625,4702,5,264,7734,16812,49,5,7524,0,4364,0,1861,17002,15419,4541,18542,519641.5985560317
0,0,2,15361,4848,3,360,13847,23892,0,5,4175,6603,4895,0,1091,7003,20213,9216,24156,460535.0375957594
0,0,2,20878,11258,4,419,10712,10306,49,6,10568,0,5119,0,1091,25433,8769,8522,8675,396728.2178794471
0,2,3,3068,6960,4,419,15555,10035,16,6,7372,6477,2041,0,4281,20817,140,12915,6983,1533196.135881792
0,0,2,146,12849,4,309,7608,21869,0,5,4336,1871,2710,0,2265,3841,7153,2879,16824,292851.4510916071
0,0,2,14424,11974,3,75,876,9577,0,5,1130,0,2862,0,3891,8378,1314,254,5872,222464.82585673835
0,0,2,27218,319,2,75,0,0,191,0,0,0,0,0,0,26271,21654,2893,60,939527.4200438648
0,0,2,14477,2954,3,75,1668,3894,0,5,2084,0,2430,0,2517,20869,6882,2871,4991,435000.0
0,0,2,23519,15612,3,309,3239,687,49,5,3225,0,6324,0,836,14200,13204,3155,536,449966.2091418524
0,0,3,17601,14098,4,264,11451,10325,0,5,4645,4894,3696,0,1146,7417,12072,6252,5011,283957.8996297452
0,0,2,9888,355,4,419,14459,18881,49,7,13936,0,5574,0,1496,21573,16964,11696,20316,785468.8353227604
0,0,2,14717,13726,2,75,829,7612,0,4,1081,0,2609,0,3010,17294,6436,3713,8704,479713.9087856928
0,0,3,26789,3004,4,360,10507,23150,0,6,7698,1769,3755,0,1285,10352,12436,7693,22126,494798.11243975506
0,2,2,6802,3830,3,619,7801,1279,49,6,4592,1295,5009,0,3010,17778,955,5513,2628,616682.2005335992
0,0,2,24422,775,4,419,10598,21090,49,6,10734,0,5231,0,1797,9853,21829,8853,22283,442436.3845509293
0,0,2,19095,6737,3,75,4718,18336,0,5,4805,0,3412,0,969,26930,12178,5674,5072,289066.40342567785
0,0,2,14825,14294,3,419,6190,2078,49,7,5898,0,5420,0,1209,21878,14107,6906,2076,575000.0
0,0,3,12387,2429,4,419,17359,23721,49,8,15890,0,4753,0,2109,17273,18378,14422,23428,971978.916069308
0,0,2,3796,14186,3,419,6521,1240,16,6,3298,2298,708,799,2312,17011,2552,2308,1185,689049.1519644511
0,0,2,23694,1769,4,419,12285,7076,49,6,12407,0,6254,0,1928,12703,20789,12670,6266,663621.6305452
0,0,2,13007,824,4,419,5983,10520,49,5,6058,0,5119,0,2006,6036,15182,5109,12210,300000.0
0,0,2,12262,12063,3,264,6563,10139,49,5,6350,0,860,0,4009,9244,1642,3941,7432,446446.63116882753
0,0,2,22525,906,3,419,10305,13484,49,7,10282,0,5175,0,775,25761,11018,11992,13780,484306.052140176
0,0,2,26832,3138,3,264,6994,10696,0,6,6866,0,4946,0,1650,23204,17428,6196,12430,575000.0
0,0,2,20160,3388,3,206,1875,2336,0,5,159,1976,4276,0,3383,10143,2019,273,2243,199996.83073565335
0,0,3,10504,2723,5,569,14526,18273,49,6,14101,0,5480,0,1716,10525,19129,10214,13261,600000.0
0,0,2,12309,4650,3,264,3546,582,49,6,2257,548,6199,0,2941,19321,3637,3837,428,474970.55468695145
0,0,4,22885,4650,4,419,11053,13395,0,5,3450,5759,3022,0,2430,17421,10355,8765,14861,791951.0871081725
0,0,2,10183,3587,4,464,16972,8754,49,7,15669,0,6324,0,1861,14815,20171,14292,7927,806034.9832964937
0,0,2,185,4622,4,419,9517,17519,0,5,3023,4703,3412,0,3985,27342,6802,7782,19436,349871.37495872343
0,0,3,11403,0,3,75,2499,10897,0,4,2874,0,3489,0,1716,4849,15562,1977,16244,293388.02777397836
0,0,2,7,195,3,75,3239,24602,0,5,3834,0,3333,0,4009,4914,3177,5354,21533,133885.68627268454
0,0,2,14203,9250,3,360,4404,22505,0,5,4396,0,3952,0,1716,6754,21745,4469,23440,275941.1404397128
0,0,2,1197,14294,5,309,8232,15228,0,5,3131,3562,3211,0,4175,5929,5683,4770,16142,269664.8191801505
0,0,2,6552,9222,3,419,9261,16913,49,5,9749,0,1194,23,2754,14415,243,8185,12766,838530.2303314887
0,0,2,7693,13476,2,264,3617,2182,0,6,3777,0,1194,0,2764,19782,1131,2759,1744,591336.9470472289
0,0,2,2013,718,3,264,8441,24814,49,5,8197,0,5851,0,649,1967,20886,9316,24667,420601.9721906679
0,0,3,13119,11269,2,419,6925,12027,0,5,3777,2154,2710,0,3712,16159,7153,7370,12493,710613.2725209575
0,0,3,7047,8642,4,309,10598,16690,49,5,10331,0,2970,0,4078,8073,799,6196,14311,518829.587446737
0,0,3,13793,1264,3,419,4172,19474,0,5,4336,0,3260,0,1716,6975,14905,5379,18949,329006.3790355535
0,0,3,6693,7467,2,206,4905,19728,0,5,5050,0,3211,0,1271,18907,17134,7397,20126,579381.1440295805
0,0,2,8684,3692,3,619,16721,24155,49,7,15467,0,5119,0,1963,16411,21169,8783,24194,873753.8991842014
0,0,2,1659,0,3,569,17291,24481,0,10,15782,0,5928,0,2312,12170,21322,14918,24456,2555073.5403655376
0,0,2,22535,13806,4,419,16513,19913,0,7,10322,6377,4427,0,103,14725,13942,12673,21111,779994.431625521
0,0,2,2940,6464,2,360,6754,3088,49,5,6650,0,6199,0,1797,5311,15032,6906,1422,289840.8727646716
0,0,3,22745,8593,4,464,14581,22447,0,5,7932,5098,3819,0,1209,26299,8687,4807,14830,650000.0
0,0,3,18564,15965,4,419,7698,17383,0,6,4453,1242,3696,0,0,3399,8391,6007,10067,259867.1043858312
0,0,2,22431,8122,3,419,9015,5390,49,6,8778,0,6067,0,2156,9570,21565,6826,4044,470649.8323337968
0,0,3,3782,13388,3,419,15912,18236,49,6,11149,5417,4715,0,1716,2303,357,7287,18151,524975.3663357566
0,0,2,25218,3461,3,419,8436,6968,49,5,8162,0,6199,0,1451,24998,17597,7316,5072,459191.8859643966
0,0,2,6796,15361,4,419,13681,9297,49,7,13331,0,6324,0,1834,8635,12796,12988,8221,559171.7040779286
0,0,2,11701,12672,3,309,4776,6275,49,5,4898,0,5019,0,1716,3019,13447,4322,6998,285000.0
0,3,3,12185,2534,5,1001,17683,22586,0,8,10828,6924,3696,0,969,12651,16835,13388,22128,1206338.3775470331
0,0,4,969,1735,3,419,15811,11841,49,6,11070,4696,3819,0,16,15001,11781,8841,11492,933111.304507681
